df_hora,tcle,prof_educao_basica,atuou_meses,dass1,dass2,dass3,dass4,dass5,dass6,dass7,dass8,dass9,dass10,dass11,dass12,dass13,dass14,dass15,dass16,dass17,dass18,dass19,dass20,dass21,n_escolas,eactd1,eactd2,eactd3,eactd4,eactd5,eactd6,eactd7,eactd8,eactd9,eactd10,eactd11,eactd12,eactd13,eactd14,eactd15,eactd16,eactd17,eactd18,eactd19,eactd20,eactd21,eactd22,eactd23,eactd24,eactd25,eactd26,eactd27,eactd28,eactd29,eactd30,eactd31,eactd32,eactd33,eactd34,eactd35,eactd36,eactd37,eactd38,eactd39,eactd40,eactd41,eactd42,eactd43,eactd44,eactd45,eactd46,eactd47,eactd48,eactd49,eactd50,eactd51,eactd52,eactd53,eactd54,eactd55,eactd56,eactd57,eactd58,ehelde1,ehelde2,ehelde3,ehelde4,ehelde5,ehelde6,ehelde7,ehelde8,ehelde9,ehelde10,ehelde11,ehelde12,ehelde13,ehelde14,ehelde15,ehelde16,ehelde17,ehelde18,ehelde19,ehelde20,ehelde21,ehelde22,ehelde23,ehelde24,ehelde25,ehelde26,ehelde27,ehelde28,ehelde29,ehelde30,ehelde31,ehelde32,ehelde33,ehelde34,ehelde35,ehelde36,ehelde37,ehelde38,ehelde39,ehelde40,ehelde41,ehelde42,ehelde43,ehelde44,ehelde45,ehelde46,ehelde47,ehelde48,ehelde49,ehelde50,ehelde51,ehelde52,ehelde53,ehelde54,idade,sexo,genero,corraca,estadocivil,escolaridade,rendafamiliar,deprenda,ndeensino,contrato,deficiencia,meioescola,estado,rede,tempoexperiencia
2023-06-27T03:31:39Z,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-28T11:23:07Z,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-28T12:24:41Z,Sim,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-20T06:34:31Z,Sim,Sim,Sim,1,0,1,0,0,1,1,1,1,0,2,2,0,1,0,1,2,1,1,0,0,2 Escolas,4,2,3,2,5,4,2,3,2,1,5,2,3,5,2,2,3,4,3,3,5,3,4,2,5,4,1,4,2,2,1,3,5,3,3,1,3,1,5,4,1,4,3,2,2,3,2,5,4,1,3,3,4,4,5,5,3,4,1,2,1,1,5,1,5,5,5,1,3,3,9,5,5,3,3,1,3,3,3,1,1,1,1,5,3,3,1,1,1,1,1,5,1,3,3,9,5,5,2,3,4,7,4,1,1,4,1,1,5,7,2,3,38,Feminino,Mulher cis,Branco,Divorciado(a),Especialização,5000,1,Fundamental II (Anos finais do Ensino Fundamental);Ensino Médio,Efetivo/Concursado,Não,Urbano,São Paulo,Estadual (pública),18
2023-07-19T12:06:59Z,Sim,Sim,Sim,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2 Escolas,1,3,4,2,3,3,1,3,2,4,4,2,1,4,4,3,5,2,4,2,5,3,2,5,3,5,3,4,3,2,3,1,5,2,4,4,1,4,3,4,2,3,1,2,1,1,2,4,5,2,2,1,3,3,3,5,3,3,5,5,4,4,4,5,5,5,5,5,5,5,5,6,6,6,5,5,6,4,5,5,4,4,4,5,4,4,5,5,5,5,4,5,4,5,5,5,5,4,5,4,5,6,6,5,6,5,4,6,5,5,5,4,45,Masculino,Homem cis,Pardo,Solteiro(a),Especialização,2000,2,Ensino Médio,Temporário/Substituto,Não,Rural;Urbano,Rio Grande do Sul,Estadual (pública),1
2023-07-18T01:34:56Z,Sim,Sim,Sim,3,3,3,3,3,3,3,3,3,2,2,2,0,0,3,1,0,2,0,0,0,1 Escola,2,1,1,2,5,5,1,3,1,2,5,1,1,5,1,1,2,5,5,2,5,5,2,5,5,4,3,4,2,2,3,2,4,1,5,1,1,5,4,5,1,4,1,1,1,2,1,3,1,1,1,3,5,5,2,5,1,1,1,1,1,1,5,1,1,1,1,1,4,4,9,1,3,3,9,2,1,3,2,5,5,1,5,5,1,1,1,1,1,1,2,5,1,4,4,9,5,1,1,1,5,5,5,1,5,5,1,1,5,1,1,5,52,Feminino,Mulher cis,Preto,Divorciado(a),Especialização,5000,1,Educação Infantil,Efetivo/Concursado,Não,Urbano,Mato Grosso,Municipal (pública),8
2023-06-27T03:28:01Z,Sim,Sim,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 Escolas,5,5,1,5,2,2,2,4,4,4,2,4,4,3,3,4,3,1,2,4,1,3,4,2,2,3,3,3,4,3,2,3,2,5,2,4,4,3,4,2,4,3,1,4,4,1,2,3,2,4,1,3,3,3,5,3,1,1,9,6,7,8,5,7,7,7,2,9,9,9,1,9,9,9,6,7,6,7,7,8,7,9,7,9,7,9,9,9,7,8,8,8,8,9,8,1,8,8,8,9,6,1,8,9,4,9,8,7,4,8,8,8,45,Feminino,Mulher cis,Pardo,Solteiro(a),Especialização,5280,3,Fundamental II (Anos finais do Ensino Fundamental);Ensino Médio,Efetivo/Concursado,Não,Urbano,Ceará,Municipal (pública);Estadual (pública),27
2023-06-27T07:33:28Z,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-04T12:08:55Z,Sim,Sim,Sim,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1 Escola,4,2,5,4,3,4,2,4,5,5,4,4,3,3,3,4,3,4,3,4,4,3,4,3,3,5,3,3,4,2,3,4,3,3,3,4,3,1,3,3,4,3,4,5,3,3,3,2,3,4,4,3,3,4,5,3,2,2,5,9,8,9,5,2,5,9,1,5,9,9,1,7,8,9,8,5,8,8,4,9,6,4,9,9,6,8,5,9,8,7,9,9,5,9,9,5,9,7,8,7,7,3,8,8,6,5,5,5,5,9,9,9,28,Masculino,Homem cis,Pardo,Solteiro(a),Curso superior completo,4000,3,Fundamental II (Anos finais do Ensino Fundamental),Temporário/Substituto,Não,Urbano,Ceará,Municipal (pública),2
2023-06-27T02:19:00Z,Sim,Sim,Sim,2,0,1,0,2,2,0,1,1,1,2,1,3,1,1,1,1,3,3,2,2,1 Escola,4,3,1,2,4,1,2,2,5,5,2,1,5,5,1,2,4,2,2,5,1,3,4,1,3,5,1,3,5,2,3,3,1,2,5,3,3,5,1,3,1,4,1,5,4,1,2,4,4,1,1,3,5,5,2,1,2,1,9,9,9,6,3,7,9,9,7,9,9,9,1,9,8,9,9,9,5,9,9,7,9,9,7,9,9,9,9,5,4,9,9,7,6,5,9,1,9,9,7,9,7,1,9,9,9,9,9,9,5,9,9,9,25,Feminino,Mulher cis,Branco,Solteiro(a),Especialização,4600,1,Fundamental II (Anos finais do Ensino Fundamental);Ensino Médio,Temporário/Substituto,Não,Urbano,Maranhão,Estadual (pública),5
2023-06-29T09:16:38Z,Sim,Sim,Sim,0,0,0,0,1,2,1,0,0,0,0,1,1,0,0,2,1,2,1,3,0,1 Escola,3,1,4,2,1,5,1,4,4,4,5,3,5,5,3,5,3,5,2,3,1,1,2,3,5,3,1,4,3,5,1,3,1,2,5,2,1,5,1,5,2,3,1,5,4,1,5,1,1,1,3,5,1,4,2,4,1,2,1,3,2,2,4,1,1,4,7,2,3,4,8,4,7,2,8,3,3,2,2,8,2,5,3,2,2,1,1,4,1,1,2,9,2,4,8,9,8,6,2,2,2,5,4,3,2,4,2,2,9,2,5,3,46,Feminino,Mulher cis,Preto,Casado(a),Especialização,4500,2,Fundamental II (Anos finais do Ensino Fundamental),Efetivo/Concursado,Não,Urbano,Ceará,Municipal (pública),25
2023-07-02T08:20:02Z,Sim,Sim,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 Escola,3,5,5,2,5,5,3,3,1,1,5,1,3,1,5,5,3,5,5,3,3,3,3,5,5,3,5,5,1,1,1,2,3,1,3,2,2,1,4,5,1,4,2,1,2,1,5,4,4,5,3,2,2,2,2,3,1,3,1,1,1,1,7,1,1,1,1,1,1,1,9,1,1,1,9,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,9,1,9,9,9,9,1,1,9,9,9,1,1,1,1,1,1,9,1,1,1,39,Feminino,Mulher cis,Pardo,Solteiro(a),Curso superior completo,2500,3,Fundamental I (Anos iniciais do Ensino Fundamental),Temporário/Substituto,Não,Urbano,São Paulo,Estadual (pública),17
2023-06-27T07:09:57Z,Sim,Sim,Sim,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1 Escola,4,4,4,3,2,4,2,3,4,3,4,4,4,1,3,4,4,3,3,4,1,3,3,3,4,3,3,3,4,3,2,4,2,3,2,4,3,3,3,3,3,3,4,4,4,1,2,3,2,4,3,4,2,5,4,3,1,2,7,7,8,7,6,7,7,8,7,7,7,7,6,7,7,7,7,6,7,7,7,6,6,6,6,6,6,6,6,6,5,5,6,7,5,7,7,5,7,7,6,6,6,4,7,6,6,6,5,5,6,6,6,6,50,Feminino,Mulher cis,Branco,Casado(a),Especialização,6000,2,Fundamental I (Anos iniciais do Ensino Fundamental),Efetivo/Concursado,Não,Urbano,Ceará,Municipal (pública),28
2023-06-27T03:33:25Z,Sim,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-19T07:30:34Z,Sim,Sim,Sim,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 Escolas,5,5,3,5,2,2,1,4,5,5,3,5,4,1,4,4,3,3,1,4,4,1,4,2,2,1,1,1,4,4,1,4,3,4,1,4,4,1,3,3,4,2,4,5,4,1,3,2,2,4,4,3,2,2,5,3,3,3,8,8,7,8,5,8,8,8,3,5,8,7,3,5,8,8,5,8,8,8,2,8,8,6,8,5,5,5,6,8,6,8,8,9,5,9,9,9,9,9,5,7,9,2,8,3,8,8,5,8,8,5,8,8,45,Feminino,Mulher cis,Preto,Casado(a),Especialização,40000,3,Fundamental I (Anos iniciais do Ensino Fundamental);Fundamental II (Anos finais do Ensino Fundamental);Ensino Médio;Educação de Jovens e Adultos (EJA),Efetivo/Concursado,Não,Urbano,Bahia,Municipal (pública);Estadual (pública),22
2023-07-13T10:02:41Z,Sim,Sim,Sim,1,1,1,2,2,0,1,1,0,1,2,1,1,0,1,0,2,2,1,2,0,1 Escola,3,4,1,5,2,3,3,3,4,3,4,2,4,3,3,1,3,3,3,4,4,3,3,3,3,4,3,4,3,4,2,4,4,3,2,3,4,2,4,3,2,4,3,5,2,3,2,3,3,3,3,3,3,2,1,2,2,4,7,8,8,8,4,5,7,7,2,7,7,7,5,6,8,8,5,6,7,8,7,8,8,7,6,8,8,8,8,8,6,7,7,7,8,7,8,4,9,8,7,8,9,4,8,8,8,7,8,5,5,8,8,8,40,Feminino,Mulher cis,Pardo,Casado(a),Especialização,7000,4,Fundamental I (Anos iniciais do Ensino Fundamental),Efetivo/Concursado,Não,Urbano,Goiás,Municipal (pública),9
2023-08-01T09:54:25Z,Sim,Sim,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Mais de duas escolas,4,4,2,4,3,3,1,4,4,3,3,3,3,2,3,5,2,3,1,4,4,3,4,1,4,2,3,4,5,3,1,3,5,2,3,2,2,1,4,1,1,3,2,4,3,1,2,5,3,2,4,3,2,3,5,3,1,3,9,8,9,8,8,8,9,9,2,9,8,9,1,8,8,8,8,8,8,8,8,8,8,9,9,9,8,8,8,9,8,8,8,9,8,5,8,2,8,8,7,8,8,2,8,6,8,8,6,6,8,7,7,7,60,Feminino,Mulher cis,Branco,Casado(a),Especialização,4500,1,Fundamental II (Anos finais do Ensino Fundamental),Temporário/Substituto,Não,Urbano,Espírito Santo,Municipal (pública);Estadual (pública),22
2023-08-02T05:13:47Z,Sim,Sim,Sim,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,2,0,0,0,1 Escola,2,4,3,5,3,5,5,1,5,5,3,3,2,5,3,5,5,5,3,2,3,4,3,3,5,5,5,5,5,5,5,3,3,3,5,1,1,5,1,3,1,3,1,5,2,1,3,4,5,2,2,3,5,5,3,3,3,3,7,8,8,9,9,6,6,8,9,1,7,5,3,9,9,9,5,6,6,8,6,9,5,9,9,9,9,5,8,9,4,5,5,9,5,9,9,5,9,5,9,8,6,3,9,8,7,6,8,5,5,6,7,9,44,Masculino,Homem cis,Branco,Solteiro(a),Mestrado,4000,1,Ensino Médio,Efetivo/Concursado,Não,Urbano,Ceará,Estadual (pública),23
2023-07-18T12:46:48Z,Sim,Sim,Sim,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1 Escola,3,3,4,4,3,4,1,4,4,5,5,2,3,1,5,5,5,3,2,3,5,3,3,3,5,4,3,5,1,2,3,5,5,3,2,5,5,3,1,2,3,3,5,5,3,1,2,3,2,3,5,5,3,2,5,1,1,4,7,7,8,8,7,7,7,8,1,7,7,7,2,7,7,7,6,6,7,7,7,7,8,7,7,7,7,6,7,7,7,4,7,8,5,6,8,4,8,8,7,7,7,2,7,6,7,7,7,6,7,3,7,7,32,Masculino,Homossexual,Pardo,Solteiro(a),Especialização,4400,2,Fundamental II (Anos finais do Ensino Fundamental);Ensino Médio,Temporário/Substituto,Não,Urbano,Tocantins,Estadual (pública),3
2023-07-07T04:44:20Z,Sim,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-18T01:43:21Z,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-18T04:14:49Z,Sim,Sim,Sim,1,1,1,1,2,2,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1 Escola,4,4,2,4,2,2,1,3,4,3,5,3,3,2,4,4,3,3,2,3,4,2,4,2,2,4,2,3,3,4,2,4,4,2,2,2,3,2,2,2,3,3,4,5,3,1,3,3,3,3,4,2,3,2,3,2,1,2,9,9,9,9,5,9,9,6,2,5,7,9,1,9,9,9,5,5,8,9,9,7,9,9,9,9,9,9,9,7,5,7,9,9,5,7,8,2,8,9,9,8,7,1,7,8,9,8,7,7,5,9,9,8,47,Masculino,Homem cis,Pardo,Viúvo(a),Especialização,8000,2,Fundamental I (Anos iniciais do Ensino Fundamental),Efetivo/Concursado,Não,Urbano,Roraima,Municipal (pública),24
2023-07-03T02:26:06Z,Sim,Sim,Sim,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1 Escola,5,5,3,5,3,3,5,3,5,5,3,3,4,3,3,4,2,4,3,5,5,3,3,3,4,4,3,5,3,4,3,5,3,3,2,2,4,1,5,3,4,3,4,5,2,2,3,5,4,3,3,4,1,2,3,5,5,4,5,4,6,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,Masculino,Homem cis,Pardo,Solteiro(a),Especialização,3000,2,Fundamental II (Anos finais do Ensino Fundamental),Temporário/Substituto,Não,Urbano,Ceará,Municipal (pública),10
2023-07-18T03:13:30Z,Sim,Sim,Sim,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1 Escola,5,5,5,5,1,5,5,5,5,5,5,5,5,1,5,5,3,5,1,5,1,1,5,2,5,5,1,2,5,5,1,5,1,5,5,5,5,1,5,1,5,1,5,5,5,1,2,1,1,3,5,5,1,1,5,5,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,40,Masculino,Prefiro não responder,Pardo,Casado(a),Curso superior completo,9240,3,Fundamental II (Anos finais do Ensino Fundamental),Temporário/Substituto,Não,Urbano,São Paulo,Estadual (pública),2
2023-06-27T07:05:57Z,Sim,Sim,Sim,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1 Escola,3,4,3,5,1,2,1,4,5,5,3,5,3,1,3,3,3,2,2,2,3,3,4,2,5,2,1,3,5,5,1,3,1,3,1,1,4,5,5,2,3,5,5,5,3,1,3,1,5,4,5,3,1,3,5,3,1,1,6,9,7,7,5,5,6,7,3,5,3,5,1,8,5,4,3,7,6,5,3,7,6,7,7,6,6,7,7,8,6,3,5,7,6,8,8,2,7,8,5,7,7,2,6,6,5,7,5,6,6,8,8,4,58,Feminino,Mulher cis,Pardo,Divorciado(a),Curso superior completo,4000,1,Fundamental I (Anos iniciais do Ensino Fundamental);Fundamental II (Anos finais do Ensino Fundamental),Temporário/Substituto,Não,Urbano,Ceará,Municipal (pública),15
2023-06-27T03:01:53Z,Sim,Sim,Sim,2,0,1,1,3,2,0,1,0,2,0,1,0,2,0,1,2,1,2,1,0,Mais de duas escolas,5,5,4,5,1,5,1,4,5,5,5,5,5,1,5,2,4,4,1,5,1,1,5,1,3,5,1,3,5,5,1,5,1,5,1,3,4,1,1,1,5,1,5,5,5,1,5,5,1,5,5,2,1,2,5,1,1,2,9,9,9,9,6,9,9,9,1,9,9,9,1,9,9,9,6,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,8,9,9,9,39,Feminino,Mulher cis,Pardo,Casado(a),Curso superior completo,950,3,Educação Infantil;Fundamental I (Anos iniciais do Ensino Fundamental),Temporário/Substituto,Não,Urbano,Paraíba,Municipal (pública),14
2023-07-05T03:35:27Z,Sim,Sim,Sim,1,1,1,1,2,2,2,1,3,2,2,1,1,2,1,2,1,2,1,1,2,1 Escola,3,4,3,3,4,4,4,3,2,3,4,3,3,2,3,5,3,3,3,3,4,3,3,3,3,3,3,2,3,3,2,3,3,3,4,3,4,5,4,4,3,2,3,3,3,3,4,3,3,4,3,4,4,3,3,3,2,4,5,4,4,5,4,6,4,4,4,4,5,3,4,4,2,4,4,4,4,4,4,4,4,3,3,4,5,4,4,5,5,4,5,4,4,4,5,5,5,5,3,4,4,4,4,5,4,4,4,4,4,3,4,4,31,Feminino,Prefiro não responder,Branco,Casado(a),Especialização,1300,2,Educação Infantil,Temporário/Substituto,Não,Rural,Ceará,Municipal (pública),12
2023-06-27T07:10:51Z,Sim,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-27T09:31:50Z,Sim,Sim,Sim,2,2,2,2,1,1,1,2,2,0,1,2,1,2,1,2,1,2,1,2,1,1 Escola,5,3,3,3,4,4,5,5,5,5,5,5,5,3,4,5,5,5,5,4,2,1,4,2,3,1,2,2,4,2,2,4,3,4,4,2,2,2,2,2,3,3,2,4,3,3,4,3,3,4,4,4,2,2,2,2,2,2,2,5,5,4,7,6,4,5,8,3,8,8,7,7,6,5,5,7,6,7,5,7,7,7,5,7,6,4,7,8,6,6,7,6,6,5,6,5,8,7,6,6,6,7,7,6,7,7,7,7,7,7,6,7,26,Feminino,Mulher cis,Pardo,Solteiro(a),Especialização,1500,5,Ensino Médio,Temporário/Substituto,Não,Urbano,Maranhão,Municipal (pública),3
2023-07-19T05:49:23Z,Sim,Sim,Sim,1,1,2,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,Mais de duas escolas,4,3,4,2,2,2,2,4,4,4,4,3,3,5,3,4,2,3,3,3,3,3,3,2,3,4,4,3,2,3,3,2,3,3,2,2,3,2,3,3,2,3,2,3,2,2,3,3,3,2,1,3,3,3,1,3,2,2,8,5,7,6,8,7,7,6,6,7,7,7,5,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,52,Feminino,Mulher cis,Pardo,Casado(a),Especialização,7000,3,Educação de Jovens e Adultos (EJA),Efetivo/Concursado,Não,Urbano,Ceará,Municipal (pública),23
2023-06-27T04:29:45Z,Sim,Sim,Não,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
